,title,company,salary,description
104,iOS Mobile App Developer,Ingenious Lab Sdn Bhd,"RM 3,000 - RM 4,900 a month","In addition to developing new applications, the role is also responsible for maintenance and providing assistance in the mobile space."
105,Senior Staff Software Engineer,Motorola Solutions,,"We develop Android Software for two way radio communication products.
We architect, design, build and customize the Android Platform to enable value creation to…"
106,IOS Developer,Capgemini Services Malaysia Sdn Bhd,,"You should have a strong knowledge of iOS frameworks and proficiency in Objective-C.
If you have knowledge of iOS patterns and practices and are passionate…"
107,Software Developer (Frontend),SCIKEY,,"Valid for application before Aug 31, 2021 12:08 PM.
Manage the development of software programs and IT systems according to detailed."
108,Senior Engineer/Engineer R&D,Carsome,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
109,Software Developer,SCIKEY,,"Valid for application before Aug 31, 2021 12:08 PM.
Delivery & Execution capability, within the IT Operating Model.
Mobile Hybrid frameworks – GOOD TO HAVE."
110,Senior App Developer,AccVen Sdn Bhd,"RM 5,000 - RM 8,000 a month","Develop new and complete modules, and then enhance existing modules of existing product architecture.
Fully execute user testing on the modules."
111,Software Engineer (Android),AP ExecSearch SDN BHD,"RM 8,000 - RM 10,000 a month","Outlining and executing innovative architecture for Android mobile application.
Demonstrate knowledge & skills in mobile application architecture principles,…"
112,Software Engineer / Web Developer,EasyStore,"RM 4,000 - RM 8,000 a month","Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Love to solve problems with coding."
113,Premier Relationship Manager,TechBridge Market,,The Customer Success Engineer will be responsible for delivering high quality consultation and support services on E2open's Supply Chain applications to meet…
114,Android Software Engineer,EPS Malaysia,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
115,"Lead, QA",Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
116,Mobile Application Developer,Reeracoen Malaysia,"RM 4,000 - RM 6,000 a month","Education Background : At least a Diploma, Advanced/ Higher/ Graduate Diploma, Bachelor's Degree , Post Graduate Diploma, Professional Degree, Computer Science/…"
117,Senior Mobile Devops Engineer,BASF,,Digitalization will be a true part of BASF’s DNA that creates new exciting customer experiences and business growth as well as drives efficiencies in processes.
118,Software Developer (Backend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
119,"Senior Engineer, QA",Career Channel,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
120,MOBILE SOFTWARE ENGINEER - ANDROID,JAC Malaysia,,"Apply outstanding mobile software engineering practices.
Apply state of the art automated testing practices (unit, integration & UI tests)."
121,Senior Mobile Devops Engineer,Cucumber consultants,"RM 5,121 - RM 8,000 a month","Develop mobile apps for internal customers.
Design and implement an efficient, automated and sustainable development platform that supports enterprise mobile…"
122,Software Engineer,BCDE Digital Limited,"RM 3,500 - RM 8,000 a month","Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
123,"Mobile App Developer, iOS",C SPEED NETWORK TECHNOLOGY SDN. BHD.,,"Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support existing system."
124,Senior Engineer/Engineer Mobile,Carsome,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
125,Mobile Devops Engineer,BASF Asia Pacific,,Digitalization will be a true part of BASF’s DNA that creates new exciting customer experiences and business growth as well as drives efficiencies in processes.
126,Quality Assurance Lead (Automation),Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
127,Engineer/Sr. Engineer - Full Stack,Carsome,,You will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions.
128,Lead Engineering,SCIKEY,,"Full Time/Permanent (hiring on behalf).
Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results."
129,Software Engineer/Mobile Application Developer (Android),Agensi Pekerjaan Execsearch Sdn Bhd,"RM 8,000 - RM 10,500 a month","Outlining and executing innovative architecture for Android mobile application.
Demonstrate knowledge & skills in mobile application architecture principles,…"
130,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,"RM 3,000 - RM 6,500 a month","Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
131,Senior Software Engineer,Motorola Solutions,,"We develop Android Software for two way radio communication products.
We architect, design, build and customize the Android Platform to enable value creation to…"
132,Junior Flutter Developer,ADVISORY APPS SDN BHD,"RM 4,000 - RM 4,999 a month","Test and resolve bug issues.
Ensure app works across multiple devices.
Collaborate with cross-functional teams to define, design and ship new features."
133,Flutter Deveoper,Nezda Malaysia,"RM 3,000 - RM 8,000 a month",Develop state of the art highly interactive and rich animation experience for mobile and desktop app using Flutter.
134,Flutter Mobile App Developer,Ultranet Technologies Sdn Bhd,"RM 3,500 - RM 4,900 a month","Develop flutter application using Dart (Required).
Integrate mobile applications with backend RESTful services.
Work with outside data sources and APIs."
135,Flutter Developer,Brandt International Sdn Bhd,"RM 6,000 a month",Develop state of the art highly interactive and rich animation experience for mobile and desktop app using Flutter.
136,Flutter Mobile App Developer,Applify Technologies Sdn Bhd,"RM 3,500 - RM 4,900 a month","Develop flutter application using Dart (Required).
Architect, design, develop, and maintain Flutter applications.
Integrate various APIs from third parties."
137,Site Reliability Engineer,BIGPAY MALAYSIA SDN BHD,"RM 10,000 - RM 12,999 a month","When incidents occur, you will be on the front line of investigation and remediation and direct action from our backend, devops and other teams."
138,Internship for Mobile App Developer (Flutter),GTrade Technology Sdn Bhd,,"Design and develop state of the art highly interactive and rich animation experience for mobile using Flutter.
Job Types: Full-time, Internship."
139,Flutter Developer,UP DEVLABS SDN BHD,"RM 4,000 - RM 4,999 a month",Job Description: • Design and develop state of the art highly interactive and rich animation experience for mobile using Flutter.
140,Web Front-End / Mobile Application Developer (Flutter),atQuest Solutions,,"Creates next generation mobile application for iOS and Android devices.
Responsible for the development, testing, release and support of the application’s…"
141,Flutter Engineer,Bjak Sdn Bhd,"RM 4,000 - RM 12,000 a month","Bjak is focused on providing access to affordable and sustainable financial services for people in ASEAN.
Incorporate user feedback to improve software design…"
142,Flutter Developer,Snappymob,"RM 5,500 - RM 7,500 a month","Architect, design, develop, and maintain Flutter applications.
Collaborate with the engineering team at large in software design sessions, code reviews,…"
143,Junior Software Engineer,Auronex Sdn Bhd,"RM 3,000 - RM 3,499 a month",How old are you -What languages you code at the moment -How many years of working experience Our Tech Stacks: -NodeJS (ExpressJS) / Python(DJango) / Go /…
144,IT Intern,BestWeb Technologies Sdn Bhd,,"Support the Operation team in maintaining support ticketing system.
Assist with troubleshooting issues and provide technical support."
145,Mobile Application Developer ( Flutter),E-INFOMEDIA SOLUTIONS SDN BHD,"RM 6,000 - RM 7,999 a month","Work in cross-functional teams with project managers, designers and business stakeholders to ship mobile application on-quality and on-time."
146,Software Developer (Junior Executives/Fresh Graduates),WELORY SOLUTION PLT,"RM 3,000 - RM 3,500 a month","Develop, enhance and test customised software and mobile apps to meet the requirements.
Participates in the entire software development cycle."
147,Junior Software Engineer,EBOSS INNOVATION SDN BHD,"RM 2,500 - RM 3,800 a month","A diploma or bachelor’s degree in Software Engineering, Computer Science or equivalent.
Sufficient understanding of HTML/CSS, Javascript, Flutter, C#, SQL…"
148,IT Support,Lapasar.com,"RM 2,000 - RM 4,000 a month","To perform enhancement and defect fixing at the code level.
To work closely with internal and external users to understand their needs & issues."
149,Flutter Developer,EPS Malaysia,,"Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance."
150,Mobile Developer,Unijaya Resources Sdn. Bhd.,"RM 2,500 - RM 2,999 a month","Required Skill(s): Ionic, flutter, PHP, Laravel, Angular JS, Vue JS, React Preferably Junior Executive specialized in IT/Computer - Software or equivalent."
151,Mobile Application Developer (Flutter),GME Technical Services Sdn Bhd,"RM 3,000 - RM 5,000 a month","Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support the existing system."
152,Flutter Developer,cake experiential communications (asia) sdn bhd,"RM 3,500 - RM 8,000 a month","You should have good experience in building high-performing, scalable, enterprise-grade applications and be able to write clean code and ensure your programs…"
153,Flutter Mobile App Developer,BestWeb Technologies Sdn Bhd,"RM 2,500 - RM 5,000 a month","Develop flutter application using Dart (Required).
Integrate mobile applications with backend RESTful services.
Work with outside data sources and APIs."
154,Backend Developer,Esyms Sdn. Bhd.,"RM 6,000 - RM 7,999 a month","Be involved in the entire product development process from conception, design, coding (back-end code, RESTful APIs, web apps), testing and deployment."
155,Back End Developer,Tele-Temps Sdn Bhd,"RM 3,000 - RM 3,499 a month","Skills Requirements Compulsory skills: PHP (At least completed 3 projects and above), Laravel Framework, GIT, HTML, HTML5, CSS3, JavaScript, MYSQL."
156,Frontend Developer,Esyms Sdn. Bhd.,"RM 6,000 - RM 7,999 a month","Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
157,"Senior Software Engineer, Flutter",Bjak Sdn Bhd,"RM 8,000 - RM 20,000 a month","Bjak is focused on providing access to affordable and sustainable financial services for people in ASEAN.
Incorporate user feedback to improve software design…"
158,IT Support Engineer,Ninja Van,,"Maintain and proactively improve the IT infrastructure of the company to avoid disruptions to operations.
Support and administer third party software and SaaS…"
159,Customer Support,Ejen2u International Sdn Bhd,"RM 2,000 - RM 3,700 a month","Knowing some php, mysql, flutter and/or laravel is a plus.
Troubleshoot and respond to client based on the ticket assigned.
In house IT support issue."
160,Full time Developer/Programmer,CARE Concierge,,"Must know Flutter/Dart 2.0.
Understand how BLoC State Management works in Flutter Framework.
Experience deploying Flutter Apps to Google Playstore & Apple…"
161,3D/Web GL Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create AI-powered interactive 3D assets using WebGL, three.js or new web 3d framework/library."
162,Senior Software Engineer (Flutter),AirAsia,,As a Developer you will be working on operator- and customer-facing products with a team of 3-4 people from diverse backgrounds.
163,Flutter Developer,Hays,"RM 8,000 a month","In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
164,Junior/Senior Flutter Mobile Developer,vimigo,"RM 3,000 - RM 9,000 a month","Free flow snacks, biscuits, coffee, beverages and soft drinks.
Responsible for design, development, maintenance and enhancements of the in-house and customer…"
165,Mobile Apps Developer (Flutter),SOFAX SDN BHD,"RM 5,000 - RM 8,000 a month","Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
166,Software Developer,Agensi Pekerjaan Peoplex Human Capital Sdn Bhd,"RM 3,000 - RM 3,499 a month","Job Description - Design, develop and maintain applications on mobile platforms.
Develop new user-facing features using ."
167,Junior/ Senior Software Engineer,DANAPURI SDN BHD,"RM 5,000 - RM 5,999 a month","Utilise best practices and design patterns to write clean, efficient, and elegant code.
Troubleshooting, debugging and resolving technical issues."
168,INTERNSHIP - SOFTWARE / SYSTEM ANALYST,Sigma Rectrix Systems (M) Sdn Bhd,,Software research and development for Enterprise Resource Planning (ERP) in mobile applications system built using the latest open-source technologies.
169,Mobile Flutter Developer (Flexible Hours),Hiredly X,"RM 6,000 - RM 12,000 a month","You will be creating and enhancing new features of existing and upcoming projects.
You will be continuously developing intuitive code with the latest Flutter…"
170,Software Engineer/ Developer,IME Group of Companies,"RM 2,800 a month",Carry out software programming and coding for Enterprise/Business Solutions according to specifications within specified timeline.
171,Senior Android Developer(China Market),Myhrsource Sdn Bhd,"RM 22,500 - RM 29,000 a month","According to business needs, develop programs based on the Android platform;
Able to complete key technology verification and model selection;"
172,Web Developer,BBCSB,"RM 4,000 - RM 8,000 a month","Bachelor’s degree in computer programming, computer science, or related field, or equivalent practical experience for at least 3 years."
173,iOS/Android Developer,HEXA INITIATIVE SDN BHD,"RM 4,000 - RM 4,999 a month","Handle maintenance of mobile apps such as bug fixes and version updates.
Ensure work delivered in timely manner • Effective and work quickly with team members…"
174,Programmer,Brighten Business Consulting Sdn Bhd,"RM 3,000 - RM 8,000 a month","Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
175,IT Support (Junior/Mid),Lapasar.com,"RM 3,000 - RM 3,499 a month",To provide application support and enhancement for applications in the company - To identify end user problems and its solutions - To perform enhancement and…
176,Mobile Developer,Sophic Automation,"RM 2,500 - RM 2,999 a month","Develop application programming interfaces (APIs) to support mobile functionality.
Develop mobile application by studying information needs, conferring with…"
177,Mobile Apps Developer (Full-stack),Mysuri Biz Technologies Sdn Bhd,,Stack : HTML CSS JavaScript jQuery - Understands Repository Design Pattern - Able to write fully-functional API codes - Good to have basic knowledge in back-end…
178,Mobile Application Developer (iOS & Android),ACD Development Sdn. Bhd,"RM 4,000 - RM 4,999 a month","Within defined quality and performance standards.
Participate throughout the SDLC, including analysis, design, development, testing, integration, deployment and…"
179,Mobile Developer,Techtiera,"RM 2,873 - RM 10,161 a month",We’re looking for creative and dynamic teammates to join us building high performing mobile applications on Android and iOS using latest mobile development…
180,Full Stack Programmer,BCDE Digital Limited,"RM 3,000 - RM 7,500 a month","Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
181,Full Stack Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
182,Full-Stack Developer,AFIC Solutions,"RM 3,000 - RM 8,000 a month","Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
183,UI/UX Designer + Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
184,Software Developer,PM101 Consulting,"RM 4,000 - RM 7,000 a month","Assists project manager to ensure that project is delivered within the set budget and timeline.
Maintain good relationship and rapport with client at all times."
185,Mobile Application Developer (iOS & Android),BEEDUCATION ADVENTURES SDN BHD,"RM 4,000 - RM 4,999 a month","Within defined quality and performance standards.
Participate throughout the SDLC, including analysis, design, development, testing, integration, deployment and…"
186,Flutter Mobile Developer,Randstad,"RM 4,000 - RM 10,000 a month","Participate in the deployment of system including user requirement scoping, design, coding, testing, and implementation."
187,SENIOR MOBILE APPLICATION DEVELOPER,DATADOT SOFTWARE SOLUTIONS SDN. BHD.,"RM 8,000 - RM 9,999 a month","ROLES AND RESPONSIBILITIES • Design and build Hybrid applications using Ionic Framework • Collaborate with cross-functional teams to define, design, and build…"
188,Assistant Project Manager ( Software Development),E-INFOMEDIA SOLUTIONS SDN BHD,"RM 6,000 - RM 7,999 a month",Role & Responsibilities • Assists project manager to ensure that project is delivered within the set budget and timeline • Maintain good relationship and…
189,Mobile Application Developer (Flutter),EPS Malaysia,"RM 4,000 - RM 6,000 a month","Design and build sophisicated and highly scalable apps using Flutter.
Support the entire application lifestyle (concept, design, test, release and support)."
190,Web Programmer,La La La Wine & Marketing,"RM 4,000 - RM 8,500 a month","Developing front-end website architecture with appealing visual design.
Developing and managing well-functioning databases and applications."
191,Junior Software Engineer,GigWorld Inc,"RM 3,000 - RM 4,500 a month","Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
192,Jr. Software Developer,Fastrexs (M) Sdn Bhd,,Identifying areas for modification in existing codes & subsequently developing these modifications -maintaining & upgrading existing systems -work closely with…
193,Web Programmer (Malaysian),BCDE Digital Limited,"RM 3,000 - RM 8,500 a month","Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
194,Mobile App Developer,Original Intelligence Sdn Bhd,"RM 4,000 - RM 6,000 a month","Develop, maintain, enhance and test mobile applications.
Maintain companyʼs IT infrastructure.
Provide technical support for software, hardware and network…"
195,Mobile Application Lead,IDC Tech,"RM 15,000 a month","Mobile application lead role is to participate in full dev cycle of mobile application (native and hybrid).
Be the subject matter expert of the applications."
196,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,"RM 2,800 - RM 3,200 a month","Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
197,Senior Developer - 1513902,HCL TECHNOLOGIES MALAYSIA SDN. BHD.,"RM 13,000 - RM 15,999 a year",Requirements • Should have overall 5 to 7 years of experience of which at least 5+ years should have been as full stack developer.
198,SOFTWARE DEVELOPMENT ENGINEER,Aizach Niaga Sdn Bhd,"RM 1,600 - RM 2,500 a month","Experience mobile development framework such as flutter or ionic.
Degree in Software / Computer Science.
Understanding Flowchart of the System."
199,Lead – Technology Operations and Digital,Techcom Solutions Pte Ltd,,"The incumbent is responsible to assist the Lead – Technology Operations and Digital on planning, coordination and execution of all tasks and support required to…"
200,Software Developer,RAPTOR MALAYSIA SDN BHD,"RM 8,000 - RM 9,999 a month","Develop and maintain various functional, high performance front-end components • develop flutter applications(mobile and web) and integrate with internal and…"
201,Lead – Mobile App Developer,Ultranet Technologies Sdn Bhd,"RM 5,000 - RM 10,000 a month","Lead and guide mobile app development team.
Participate in business requirements gathering and business re-engineering to ensure proper solutions provided."
202,Mobile Developer,Techtiera Sdn Bhd,"RM 2,873 - RM 10,161 a month","High performing mobile applications on Android and iOS using latest.
Mobile development framework by Google.
The development involves creating engaging mobile…"
203,INTERNSHIP- Websites and Apps Developer for Islamic projects,AQ Wise Sdn Bhd,,"Education = Currently pursuing a Diploma or Bachelor's in IT/Programming/Software Engineering or other related fields.
Job Types: Full-time, Internship."
204,Software Development Internship (Puchong or Ipoh),Alpha Red Solutions Sdn Bhd,RM 500 - RM 800 a month,Full cycle of SDLC -|- Candidate must possess or currently pursuing a Bachelor's Degree in Computer Science/Information Technology or equivalent.
205,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,,"Job Requirements: - Bachelor Degree / Diploma in Computer Science / Software Engineering / Information Technology.
Experience in web / mobile app development."
206,Solution Architect,atQuest Solutions,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
207,Software Engineer / Developer,Ejen2u International Sdn Bhd,"RM 2,200 - RM 5,000 a month","Bachelor’s degree / Diploma / Certificate in computer science, engineering, or a related field• One to three years of experience in software development are…"
208,Mobile App Developer,Marvel Media Sdn Bhd,,"Take ownership of the entire application lifecycle (concept, design, test, release and support).
Continuously research, evaluate and adapt new mobile…"
