,title,company,location,salary,description
147,DevOps Engineer (Software Development & IT Operations) (软件开发...,DD Online Services & Enterprise,Johor Bahru,"RM 3,000 - RM 10,000 a month","Accommodation provided for non-Johorian.
Travel leaves with air ticket allowance.
Annual leave and sick leave.
Ability to speak and write in English fluently."
148,Head of Operations,JaGaApp,Petaling Jaya,"RM 5,000 - RM 9,000 a month","Oversee the operation team to meet business targets and to provide great onboarding experience to our customers.
Excellent oral and written command of English."
149,Programmer,TBS Solutions Sdn Bhd,Penang,"RM 2,500 - RM 5,000 a month","At least 2 year(s) experiences in WEB or Mobile APPS (either iOS or Android) development.
Candidate must possess at least a Bachelor's Degree, Post Graduate…"
150,Android Developer 1,Sicpa,Malaysia,,"Work on defining and implementing nextWork on defining and implementing next-generation, innovative architecture for Android mobile application."
151,Flutter Developer,Hays,Malaysia,"RM 8,000 a month","In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
152,Programmer,TBS Solutions Sdn Bhd,Penang,"RM 2,500 - RM 5,000 a month","At least 2 year(s) experiences in WEB or Mobile APPS (either iOS or Android) development.
Candidate must possess at least a Bachelor's Degree, Post Graduate…"
153,UI/UX Designer + Developer,Brandt International Sdn Bhd,Kuala Lumpur,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
154,Account Executive (Digital Media Project),Nuren Group,Malaysia,,"You will play the account management role in handling our advertiser's digital media projects & campaigns.
You are responsible for managing the flow of work for…"
155,Junior/Senior Backend Developer,vimigo,Kuala Lumpur•Temporarily Remote,"RM 3,000 - RM 7,000 a month","We are looking for experienced talents in the area of web platforms, web architectures, coding standard, databases, AI technology and mobile apps."
156,Flutter Developer,GetEat,Klang,"RM 5,000 - RM 9,000 a month","You will interact with talented stakeholders and learn cutting-edge technologies.
Publishing apps on to App Store.
Publishing apps on to Google Play."
157,Junior Software Engineer,RedSquare Technologies Sdn Bhd,Kuala Lumpur•Remote,"RM 3,500 - RM 5,001 a month","Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
158,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,Sibu,,"Job Responsibility:To play a proactive role in deriving system solutions to any given business requirement or problem To design, develop, integrate, test,…"
159,Senior Android Mobile Developer,Techtiera,Kuala Lumpur,"RM 3,530 - RM 10,414 a month","Play a key role to conduct the whole process of designing, building, testing, and deploying the innovative Android apps within our organization."
160,Software Developer,WELORY INNOVATION SDN BHD,Kota Damansara•Remote,"RM 2,500 - RM 3,500 a month","Develop, enhance and test customised software and mobile apps to meet the requirements.
Participates in the entire software development cycle."
161,Software Developer (PHP),Nuren Group,Malaysia,,"Work in a team of full stack developers and UI/UX designers.
Develop robust, reliable & high traffic internet application (back-end, front-end, mobile)."
162,Junior/Senior Programmer,BCDE Digital,Cheras,"RM 5,000 - RM 12,000 a month","Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
163,Mobile App Developer,Ultrack Technology Sdn Bhd,Cyberjaya,"RM 1,500 - RM 1,999 a month",REQUIREMENTS: - Proven work experience as a Mobile developer - Demonstrable portfolio of released applications on the App store or the Android market -…
164,DevOps Engineer (Software Development & IT Operations) (软件开发...,DD Online Services & Enterprise,Johor Bahru,"RM 3,000 - RM 10,000 a month","Accommodation provided for non-Johorian.
Travel leaves with air ticket allowance.
Annual leave and sick leave.
Ability to speak and write in English fluently."
165,Software Engineer,Big Corridor Sdn Bhd,Selangor,"RM 4,000 - RM 7,000 a month","Translate application storyboards and use-cases into functional.
Engineering elegant solutions that solve business problems.
O Web API, Entity Framework on ."
166,Mobile App Developer,Ultrack Technology Sdn Bhd,Cyberjaya,"RM 1,500 - RM 1,999 a month",REQUIREMENTS: - Proven work experience as a Mobile developer - Demonstrable portfolio of released applications on the App store or the Android market -…
167,Software .NET Developer,Webmax Technologies Sdn Bhd,Batu Caves•Temporarily Remote,"RM 5,000 - RM 8,000 a month","Participate in system requirements gathering session with business and system analysts.
Web and Mobile application development, coding, design & architecture."
168,Junior/Senior Backend Developer,vimigo,Kuala Lumpur•Temporarily Remote,"RM 3,000 - RM 7,000 a month","We are looking for experienced talents in the area of web platforms, web architectures, coding standard, databases, AI technology and mobile apps."
169,Software Developer (PHP),Nuren Group,Malaysia,,"Work in a team of full stack developers and UI/UX designers.
Develop robust, reliable & high traffic internet application (back-end, front-end, mobile)."
170,Mobile App Engineer,Agensi Pekerjaan EPS Consultants Sdn Bhd,Penang,,"Participate in design and developing of mobile user interface.
Liaison and collaborate with Technical Architect for front-end architecture."
171,Mobile Engineer - Flutter (Remote possible),Glints,Kuala Lumpur•Remote,,"Glints engineers are product-driven, with the customers as the starting point.
We also invest in good developer experience, and set aside time to manage…"
172,Junior Software Engineer,RedSquare Technologies Sdn Bhd,Kuala Lumpur•Remote,"RM 3,500 - RM 5,001 a month","Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
173,.NET Developer,AFIC Solutions,Kuala Lumpur,"RM 3,000 - RM 8,000 a month","Mobile* : Flutter, BLOC, Micro-service implementation.
Database* : SQL (Microsoft SQL Server / MySQL Server); Excellent knowledge of Relational Databases."
174,Full Stack Developer,Brandt International Sdn Bhd,Kuala Lumpur,"RM 7,000 a month","Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
175,Senior iOS Mobile App Developer,Techtiera,Kuala Lumpur,"RM 2,792 - RM 8,986 a month","Responsible for conceptualizing and designing next generation features for iOS application.
Communicate regularly and write clean code."
176,Android Developer 1,Sicpa,Malaysia,,"Work on defining and implementing nextWork on defining and implementing next-generation, innovative architecture for Android mobile application."
177,Mobile Software Engineer - iOS,Sicpa,Malaysia,,"Work on defining and implementing next-generation, innovative architecture for iOS mobile application.
Apply mobile application architecture principles, such as…"
178,Senior Software Developer,Plus Xnergy Edge Technologies,Kuala Lumpur,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
179,Backend Developer,Fast Hiring Jobs - part of Hiredly team,Bandar Kinrara•Remote,"RM 6,500 - RM 8,500 a month",Work closely with the tech lead and collaborate with the core organisation team in accordance with projects consists of web and mobile apps.
180,Full-Stack Developer,AFIC Solutions,Kuala Lumpur,"RM 3,000 - RM 8,000 a month","Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
181,Front-end Developer,Big Corridor Sdn Bhd,Selangor,"RM 4,000 - RM 7,000 a month","Translate designs and mock-ups into front-end code.
Perform integrations between front-end and back-end interfaces.
Resolve bottlenecks, and software bugs."
182,"Hiring for ""Android Application Engineer I""",Quess Corp Limited,Penang,,"Minimum Bachelor's degree in Computer Science or Engineering.
Contribute to developing Public Safety Platform Application on Android using mobile technologies."
183,Mobile App Developer Intern,Tinkerve LLP,Kuala Lumpur,RM 500 - RM 800 a week,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
184,Account Executive (Digital Media Project),Nuren Group,Malaysia,,"You will play the account management role in handling our advertiser's digital media projects & campaigns.
You are responsible for managing the flow of work for…"
185,Software Developer Team Lead (Mobile Application),MYFIRST TECH SDN BHD,Johor Bahru•Temporarily Remote,"RM 8,000 - RM 15,000 a month","We develop various Kids tech products.
This position is the Software Lead to manage a team to develop and maintain the mobile application, server application…"
186,Senior Frontend Developer,vimigo Technologies,Kuala Lumpur•Temporarily Remote,"RM 4,000 - RM 8,000 a month","We are looking for experienced talents in the area of web platforms, web architectures, coding standards, databases, AI technology and mobile apps."
187,Full Stack Web Application Developer,allstaff.com.my,Kedah,"RM 4,000 - RM 5,500 a month","Bachelor's Degree in Computer Science or equivalent.
1 to 3 years of software development experience.
Fresh Graduates are welcome to apply."
188,Senior Android Mobile Developer,Techtiera,Kuala Lumpur,"RM 3,530 - RM 10,414 a month","Play a key role to conduct the whole process of designing, building, testing, and deploying the innovative Android apps within our organization."
189,Mobile App Developer (Objective C/Swift),EPS Malaysia,Puchong,"RM 5,500 a month","Season Basement parking, Medical Insurance, Annual Bonus, Quarterly Incentive.
Funclub - Overseas Company Trip, Birthday Party, sports and other activities."
190,Python Developer,Coreil Consulting,Kuala Lumpur,"RM 2,800 - RM 3,000 a month","It is also better if the candidate had experience in both web and mobile development.*.
As a developer, you will be responsible for designing and develop Python…"
191,Senior Java / Spring Boot Developer,SHENMA CREDIT SDN BHD,Kuala Lumpur,"RM 5,000 - RM 7,000 a month","Be hands-on in analysis, development and bring craftsmanship mindset to deliver software with the highest standard of quality."
192,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,Kota Damansara,"RM 2,800 - RM 3,200 a month","Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
193,Senior Software Engineer,FUSIONQB SDN BHD,Bangsar South,"RM 6,500 - RM 12,000 a month","Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
194,Web & Mobile Developer,Softoya International Sdn Bhd,Teluk Panglima Garang,"RM 2,000 - RM 3,000 a month","Programming : Java / Ajax / Jquery / HTML5 / PHP / Javascript / AngularJS / CSS / Ruby on Rail.
Framework : IONIC, Flutter, React Native, Android Studio, XCode."
195,"Hiring for ""Android Application Engineer I""",Quess Corp Limited,Penang,,"Minimum Bachelor's degree in Computer Science or Engineering.
Contribute to developing Public Safety Platform Application on Android using mobile technologies."
196,Mobile App Engineer,Agensi Pekerjaan EPS Consultants Sdn Bhd,Penang,,"Participate in design and developing of mobile user interface.
Liaison and collaborate with Technical Architect for front-end architecture."
197,Solution Architect,atQuest Solutions,Kuala Lumpur,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
198,Front End Developer,Softoya International Sdn Bhd,Teluk Panglima Garang,"RM 2,000 - RM 3,000 a month","Programming : Java / Ajax / Jquery / HTML5 / PHP / Javascript / AngularJS / CSS / Ruby on Rail.
Framework : IONIC, Flutter, React Native, Android Studio, XCode."
199,Full Stack Web Application Developer,EPS Malaysia,Butterworth,,"Designing user interactions on web pages.
Developing back-end website applications.
Ensuring cross-platform optimization for mobile phones."
200,Junior Software Engineer,GigWorld Inc,Petaling Jaya,"RM 3,000 - RM 4,500 a month","Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
201,Mobile Engineer (Android/iOS),Xendit,Kuala Lumpur,,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines.
Build required tooling or infrastructure to help us…"
202,Backend Developer,Fast Hiring Jobs - part of Hiredly team,Bandar Kinrara•Remote,"RM 6,500 - RM 8,500 a month",Work closely with the tech lead and collaborate with the core organisation team in accordance with projects consists of web and mobile apps.
203,Software Engineer,Big Corridor Sdn Bhd,Selangor,"RM 4,000 - RM 7,000 a month","Translate application storyboards and use-cases into functional.
Engineering elegant solutions that solve business problems.
O Web API, Entity Framework on ."
204,Software Developer Team Lead (Mobile Application),MYFIRST TECH SDN BHD,Johor Bahru•Temporarily Remote,"RM 8,000 - RM 15,000 a month","We develop various Kids tech products.
This position is the Software Lead to manage a team to develop and maintain the mobile application, server application…"
205,IT Technician/Officer/Executive,Fitxcapes Sdn. Bhd.,Bandar Sunway,"RM 2,000 - RM 5,000 a month",You will be primarily responsible for designing and developing the back-end of the web application but will also be tasked with integrating front-end components…
206,Junior iOS Developer,Snappymob,Mid Valley City,"RM 4,000 - RM 6,000 a month","Architect, design, develop, and maintain iOS applications.
Collaborate with the engineering team at large in software design sessions, code reviews, teaching,…"
207,MOBILE DEVELOPER,Unixus Solutions,Shah Alam,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
208,Mobile / Web Developer,Plant Cartridge Sdn Bhd,Bandar Sunway,"RM 4,000 - RM 6,000 a month","Bachelor’s Degree / Diploma / Certificate in computer science or any related field.
At least one to three years of solid working experience in Mobile/Web…"
209,PHP Developer,Tele-Temps,Kuala Lumpur,"RM 5,000 - RM 13,000 a month","Have experience working with 1 PHP MVC framework like Laravel, Yii, CI and willing to convert to Laravel.
Have experience and passion for Front-end Development…"
210,Internship for Mobile App Developer,Sales Connection,Subang Jaya,"RM 800 - RM 1,200 a week","Building apps and business management systems for various organizations.
We are looking for interns to contribute in developing our mobile apps and web systems."
211,Mobile Engineer - Flutter (Remote possible),Glints,Kuala Lumpur•Remote,,"Glints engineers are product-driven, with the customers as the starting point.
We also invest in good developer experience, and set aside time to manage…"
212,.NET Developer,AFIC Solutions,Kuala Lumpur,"RM 3,000 - RM 8,000 a month","Mobile* : Flutter, BLOC, Micro-service implementation.
Database* : SQL (Microsoft SQL Server / MySQL Server); Excellent knowledge of Relational Databases."
213,Senior iOS Mobile App Developer,ETCTECH GLOBAL SDN BHD,Kuala Lumpur+1 location•Temporarily Remote,"RM 5,000 - RM 7,000 a month","Responsible for conceptualizing and designing next generation features for iOS application.
Communicate regularly and write clean code."
214,Senior Software Developer,Plus Xnergy Edge Technologies,Kuala Lumpur,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
215,Full-Stack Developer,AFIC Solutions,Kuala Lumpur,"RM 3,000 - RM 8,000 a month","Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
216,Associate/Senior Mobile Engineer,Astro,Bukit Jalil,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
217,Senior Java / Spring Boot Developer,SHENMA CREDIT SDN BHD,Kuala Lumpur,"RM 5,000 - RM 7,000 a month","Be hands-on in analysis, development and bring craftsmanship mindset to deliver software with the highest standard of quality."
218,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,Kota Damansara,"RM 2,800 - RM 3,200 a month","Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
219,Mobile Application Developer (Cross Platform),Whip Technology Sdn Bhd,Damansara Utama•Temporarily Remote,"RM 2,200 - RM 2,500 a month","Develop intuitive and user friendly cross platform application for mobile and tablet devices,.
Support entire application lifecycle (concept, design, test,…"
220,Jr/Sr Unit Software Tester,vimigo,Cheras,"RM 800 - RM 1,200 a month","As a Unit Software Tester, you will play an instrumental role in fueling Company’s growth through providing timely solutions to execute all levels of testing …"
221,Fullstack Developer,V.Net Computer Services,Kuala Lumpur,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
222,Fullstack developer,Cargo Move,Ara Damansara,"RM 3,800 - RM 5,000 a month","Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture."
223,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,Selangor,"RM 3,000 - RM 6,500 a month","Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
224,"AVP, Mobile Engineer Lead - iOS",Astro,Bukit Jalil,,"The role will build, enhance and monitor mobile apps of ASTRO digital products , in a team that is focused on quality and security of mobile apps ."
225,Software Developer (Backend),SCIKEY,Kuala Lumpur,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
226,Android Mobile Software Engineer,Ingenious Job,Cyberjaya,"RM 7,000 - RM 14,000 a month","BS degree in Computer Science or related field.
Minimum 5 yearsâ€™ experience in mobile development (Android).
Skilled in automated unit and UI testing ."
227,Front End Developer,Softoya International Sdn Bhd,Teluk Panglima Garang,"RM 2,000 - RM 3,000 a month","Programming : Java / Ajax / Jquery / HTML5 / PHP / Javascript / AngularJS / CSS / Ruby on Rail.
Framework : IONIC, Flutter, React Native, Android Studio, XCode."
228,Software Developer/Programmer,FUSIONQB SDN BHD,Bangsar South,"RM 3,500 - RM 8,000 a month","Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
229,Senior Engineer/Engineer Mobile,Carsome,Petaling Jaya,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
230,"Lead, QA",Career Channel,Petaling Jaya,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
231,.Net Software Developer (Junior - Senior),Randstad,Kuala Lumpur,"RM 5,000 - RM 10,000 a month","Attractive employee benefits with up to 3 months of annual bonus.
Participate in the full SDLC (study, design, development, testing and deployment)."
232,Software Developer (Frontend),SCIKEY,Kuala Lumpur,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
233,Fullstack Developer,CareerMaster Sdn Bhd,Kuala Lumpur,"RM 6,000 a month","Responsible for building world-class applications together with our highly collaborative teams.
Design, develop and manage the company Java-based applications."
234,Senior Engineer/Engineer R&D,Carsome,Petaling Jaya,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
